fonte: 1, destino: 9649, peso: 1
fonte: 8303, destino: 6164, peso: 13
fonte: 8318, destino: 1631, peso: 13
fonte: 8330, destino: 7491, peso: 13
fonte: 8336, destino: 9949, peso: 13
fonte: 8345, destino: 1933, peso: 13
fonte: 8397, destino: 6698, peso: 13
fonte: 8411, destino: 8923, peso: 13
fonte: 8461, destino: 8514, peso: 13
fonte: 8550, destino: 7397, peso: 13
fonte: 8581, destino: 3774, peso: 13
fonte: 8599, destino: 6522, peso: 13
fonte: 8622, destino: 9719, peso: 13
fonte: 8624, destino: 299, peso: 13
fonte: 8650, destino: 4826, peso: 13
fonte: 8658, destino: 1, peso: 13
fonte: 8726, destino: 6445, peso: 13
fonte: 8770, destino: 8669, peso: 13
fonte: 8775, destino: 2551, peso: 13
fonte: 8809, destino: 3780, peso: 13
fonte: 8820, destino: 5539, peso: 13
fonte: 8824, destino: 3951, peso: 13
fonte: 8861, destino: 9821, peso: 13
fonte: 8883, destino: 3945, peso: 13
fonte: 8888, destino: 277, peso: 13
fonte: 8890, destino: 2328, peso: 13
fonte: 8940, destino: 8090, peso: 13
fonte: 8954, destino: 3113, peso: 13
fonte: 8979, destino: 478, peso: 13
fonte: 9007, destino: 7827, peso: 13
fonte: 9061, destino: 1818, peso: 13
fonte: 9064, destino: 9492, peso: 13
fonte: 9113, destino: 6332, peso: 13
fonte: 9130, destino: 4356, peso: 13
fonte: 9141, destino: 5464, peso: 13
fonte: 9151, destino: 3722, peso: 13
fonte: 9171, destino: 1824, peso: 13
fonte: 9172, destino: 9245, peso: 13
fonte: 9202, destino: 6325, peso: 13
fonte: 9203, destino: 3162, peso: 13
fonte: 9224, destino: 54, peso: 13
fonte: 9225, destino: 2002, peso: 13
fonte: 9250, destino: 6396, peso: 13
fonte: 9279, destino: 9704, peso: 13
fonte: 9284, destino: 675, peso: 13
fonte: 9290, destino: 8061, peso: 13
fonte: 9319, destino: 6841, peso: 13
fonte: 9344, destino: 197, peso: 13
fonte: 9393, destino: 2081, peso: 13
fonte: 9446, destino: 8296, peso: 13
fonte: 9461, destino: 8322, peso: 13
fonte: 9463, destino: 121, peso: 13
fonte: 9474, destino: 8694, peso: 13
fonte: 9502, destino: 2033, peso: 13
fonte: 9602, destino: 2760, peso: 13
fonte: 9638, destino: 555, peso: 13
fonte: 9662, destino: 2515, peso: 13
fonte: 9680, destino: 5586, peso: 13
fonte: 9747, destino: 5331, peso: 13
fonte: 9752, destino: 5015, peso: 13
fonte: 9764, destino: 7907, peso: 13
fonte: 9778, destino: 8435, peso: 13
fonte: 9814, destino: 6289, peso: 13
fonte: 9826, destino: 8416, peso: 13
fonte: 9839, destino: 9320, peso: 13
fonte: 9874, destino: 8349, peso: 13
fonte: 9899, destino: 6271, peso: 13
fonte: 9903, destino: 3093, peso: 13
fonte: 9914, destino: 1210, peso: 13
fonte: 9952, destino: 3691, peso: 13
fonte: 9954, destino: 8950, peso: 13
fonte: 9972, destino: 2017, peso: 13
fonte: 3, destino: 8357, peso: 14
fonte: 5, destino: 6159, peso: 14
fonte: 11, destino: 3187, peso: 14
fonte: 14, destino: 4386, peso: 14
fonte: 17, destino: 4201, peso: 14
fonte: 63, destino: 9182, peso: 14
fonte: 68, destino: 8749, peso: 14
fonte: 133, destino: 8274, peso: 14
fonte: 153, destino: 2339, peso: 14
fonte: 163, destino: 8024, peso: 14
fonte: 193, destino: 238, peso: 14
fonte: 196, destino: 2312, peso: 14
fonte: 216, destino: 419, peso: 14
fonte: 284, destino: 7245, peso: 14
fonte: 288, destino: 4682, peso: 14
fonte: 313, destino: 4052, peso: 14
fonte: 472, destino: 9888, peso: 14
fonte: 503, destino: 133, peso: 14
fonte: 508, destino: 7024, peso: 14
fonte: 575, destino: 8747, peso: 14
fonte: 585, destino: 2336, peso: 14
fonte: 606, destino: 8378, peso: 14
fonte: 617, destino: 1048, peso: 14
fonte: 705, destino: 6319, peso: 14
fonte: 714, destino: 9125, peso: 14
fonte: 726, destino: 3191, peso: 14
fonte: 825, destino: 8590, peso: 14
fonte: 831, destino: 5591, peso: 14
fonte: 838, destino: 6898, peso: 14
fonte: 861, destino: 2805, peso: 14
fonte: 871, destino: 2991, peso: 14
fonte: 890, destino: 7874, peso: 14
fonte: 904, destino: 8468, peso: 14
fonte: 933, destino: 4628, peso: 14
fonte: 974, destino: 4110, peso: 14
fonte: 984, destino: 6081, peso: 14
fonte: 1058, destino: 2997, peso: 14
fonte: 1102, destino: 5222, peso: 14
fonte: 1129, destino: 5330, peso: 14
fonte: 1219, destino: 2271, peso: 14
fonte: 1265, destino: 4014, peso: 14
fonte: 1289, destino: 5889, peso: 14
fonte: 1329, destino: 312, peso: 14
fonte: 1351, destino: 5740, peso: 14
fonte: 1361, destino: 2447, peso: 14
fonte: 1410, destino: 6110, peso: 14
fonte: 1427, destino: 410, peso: 14
fonte: 1480, destino: 5439, peso: 14
fonte: 1547, destino: 9288, peso: 14
fonte: 1570, destino: 4875, peso: 14
fonte: 1653, destino: 9171, peso: 14
fonte: 1843, destino: 7871, peso: 14
fonte: 1844, destino: 3288, peso: 14
fonte: 1860, destino: 3322, peso: 14
fonte: 1891, destino: 7673, peso: 14
fonte: 1897, destino: 5237, peso: 14
fonte: 1901, destino: 8041, peso: 14
fonte: 1902, destino: 1621, peso: 14
fonte: 1914, destino: 1731, peso: 14
fonte: 1918, destino: 5651, peso: 14
fonte: 1947, destino: 3186, peso: 14
fonte: 1984, destino: 4333, peso: 14
fonte: 2046, destino: 5595, peso: 14
fonte: 2056, destino: 6720, peso: 14
fonte: 2104, destino: 9394, peso: 14
fonte: 2105, destino: 5348, peso: 14
fonte: 2154, destino: 8539, peso: 14
fonte: 2171, destino: 112, peso: 14
fonte: 2171, destino: 236, peso: 14
fonte: 2191, destino: 545, peso: 14
fonte: 2252, destino: 1896, peso: 14
fonte: 2286, destino: 2965, peso: 14
fonte: 2295, destino: 439, peso: 14
fonte: 2338, destino: 254, peso: 14
fonte: 2346, destino: 8954, peso: 14
fonte: 2354, destino: 7232, peso: 14
fonte: 2382, destino: 1817, peso: 14
fonte: 2398, destino: 1002, peso: 14
fonte: 2407, destino: 5995, peso: 14
fonte: 2414, destino: 6005, peso: 14
fonte: 2448, destino: 5988, peso: 14
fonte: 2457, destino: 2495, peso: 14
fonte: 2464, destino: 717, peso: 14
fonte: 2562, destino: 8485, peso: 14
fonte: 2565, destino: 543, peso: 14
fonte: 2566, destino: 5800, peso: 14
fonte: 2571, destino: 4591, peso: 14
fonte: 2577, destino: 6618, peso: 14
fonte: 2620, destino: 137, peso: 14
fonte: 2632, destino: 4126, peso: 14
fonte: 2683, destino: 3641, peso: 14
fonte: 2730, destino: 780, peso: 14
fonte: 2804, destino: 312, peso: 14
fonte: 2824, destino: 5459, peso: 14
fonte: 2834, destino: 9255, peso: 14
fonte: 2957, destino: 3185, peso: 14
fonte: 2957, destino: 2634, peso: 14
fonte: 2965, destino: 8375, peso: 14
fonte: 2971, destino: 4694, peso: 14
fonte: 3026, destino: 8448, peso: 14
fonte: 3054, destino: 3362, peso: 14
fonte: 3066, destino: 1492, peso: 14
fonte: 3087, destino: 6530, peso: 14
fonte: 3088, destino: 3723, peso: 14
fonte: 3126, destino: 281, peso: 14
fonte: 3160, destino: 808, peso: 14
fonte: 3193, destino: 2109, peso: 14
fonte: 3214, destino: 4781, peso: 14
fonte: 3229, destino: 1927, peso: 14
fonte: 3230, destino: 3587, peso: 14
fonte: 3294, destino: 9126, peso: 14
fonte: 3318, destino: 5988, peso: 14
fonte: 3354, destino: 6423, peso: 14
fonte: 3361, destino: 466, peso: 14
fonte: 3404, destino: 3915, peso: 14
fonte: 3408, destino: 8939, peso: 14
fonte: 3445, destino: 9983, peso: 14
fonte: 3469, destino: 893, peso: 14
fonte: 3500, destino: 9472, peso: 14
fonte: 3519, destino: 2616, peso: 14
fonte: 3538, destino: 6081, peso: 14
fonte: 3539, destino: 8749, peso: 14
fonte: 3571, destino: 5249, peso: 14
fonte: 3585, destino: 8905, peso: 14
fonte: 3612, destino: 5965, peso: 14
fonte: 3621, destino: 9763, peso: 14
fonte: 3632, destino: 8374, peso: 14
fonte: 3643, destino: 865, peso: 14
fonte: 3645, destino: 1799, peso: 14
fonte: 3677, destino: 6271, peso: 14
fonte: 3678, destino: 5145, peso: 14
fonte: 3690, destino: 5532, peso: 14
fonte: 3812, destino: 9413, peso: 14
fonte: 3868, destino: 9719, peso: 14
fonte: 3890, destino: 1601, peso: 14
fonte: 3904, destino: 5768, peso: 14
fonte: 3977, destino: 3588, peso: 14
fonte: 3991, destino: 6442, peso: 14
fonte: 3993, destino: 1538, peso: 14
fonte: 4022, destino: 2826, peso: 14
fonte: 4072, destino: 797, peso: 14
fonte: 4120, destino: 9051, peso: 14
fonte: 4143, destino: 7272, peso: 14
fonte: 4225, destino: 982, peso: 14
fonte: 4240, destino: 5287, peso: 14
fonte: 4275, destino: 4260, peso: 14
fonte: 4283, destino: 2845, peso: 14
fonte: 4297, destino: 6129, peso: 14
fonte: 4311, destino: 3353, peso: 14
fonte: 4334, destino: 4714, peso: 14
fonte: 4375, destino: 6683, peso: 14
fonte: 4461, destino: 7560, peso: 14
fonte: 4522, destino: 6248, peso: 14
fonte: 4542, destino: 6948, peso: 14
fonte: 4596, destino: 8761, peso: 14
fonte: 4646, destino: 256, peso: 14
fonte: 4666, destino: 9170, peso: 14
fonte: 4712, destino: 5230, peso: 14
fonte: 4745, destino: 5637, peso: 14
fonte: 4779, destino: 4541, peso: 14
fonte: 4806, destino: 5474, peso: 14
fonte: 4838, destino: 6692, peso: 14
fonte: 4858, destino: 8958, peso: 14
fonte: 4876, destino: 94, peso: 14
fonte: 4894, destino: 3238, peso: 14
fonte: 4932, destino: 4035, peso: 14
fonte: 4957, destino: 1172, peso: 14
fonte: 4971, destino: 7325, peso: 14
fonte: 5001, destino: 2479, peso: 14
fonte: 5046, destino: 3495, peso: 14
fonte: 5051, destino: 8808, peso: 14
fonte: 5116, destino: 8791, peso: 14
fonte: 5120, destino: 1443, peso: 14
fonte: 5158, destino: 1233, peso: 14
fonte: 5214, destino: 4280, peso: 14
fonte: 5238, destino: 5335, peso: 14
fonte: 5258, destino: 3421, peso: 14
fonte: 5316, destino: 5262, peso: 14
fonte: 5323, destino: 8316, peso: 14
fonte: 5336, destino: 5681, peso: 14
fonte: 5360, destino: 4051, peso: 14
fonte: 5368, destino: 6326, peso: 14
fonte: 5382, destino: 2600, peso: 14
fonte: 5386, destino: 4434, peso: 14
fonte: 5412, destino: 7321, peso: 14
fonte: 5440, destino: 1696, peso: 14
fonte: 5451, destino: 817, peso: 14
fonte: 5468, destino: 8959, peso: 14
fonte: 5492, destino: 4957, peso: 14
fonte: 5538, destino: 650, peso: 14
fonte: 5572, destino: 8965, peso: 14
fonte: 5631, destino: 126, peso: 14
fonte: 5652, destino: 3193, peso: 14
fonte: 5697, destino: 8748, peso: 14
fonte: 5799, destino: 8911, peso: 14
fonte: 5826, destino: 6656, peso: 14
fonte: 5858, destino: 3353, peso: 14
fonte: 5881, destino: 6271, peso: 14
fonte: 5889, destino: 6055, peso: 14
fonte: 5918, destino: 6102, peso: 14
fonte: 5956, destino: 1225, peso: 14
fonte: 5999, destino: 2509, peso: 14
fonte: 6037, destino: 4425, peso: 14
fonte: 6045, destino: 3951, peso: 14
fonte: 6046, destino: 8503, peso: 14
fonte: 6092, destino: 2253, peso: 14
fonte: 6117, destino: 6034, peso: 14
fonte: 6118, destino: 7475, peso: 14
fonte: 6119, destino: 9565, peso: 14
fonte: 6142, destino: 2569, peso: 14
fonte: 6172, destino: 6303, peso: 14
fonte: 6209, destino: 2630, peso: 14
fonte: 6231, destino: 8930, peso: 14
fonte: 6231, destino: 3242, peso: 14
fonte: 6255, destino: 5798, peso: 14
fonte: 6263, destino: 2816, peso: 14
fonte: 6328, destino: 6068, peso: 14
fonte: 6331, destino: 8680, peso: 14
fonte: 6368, destino: 3462, peso: 14
fonte: 6369, destino: 2855, peso: 14
fonte: 6370, destino: 7391, peso: 14
fonte: 6373, destino: 9618, peso: 14
fonte: 6375, destino: 1753, peso: 14
fonte: 6397, destino: 8981, peso: 14
fonte: 6431, destino: 4566, peso: 14
fonte: 6495, destino: 5858, peso: 14
fonte: 6522, destino: 3386, peso: 14
fonte: 6573, destino: 9919, peso: 14
fonte: 6608, destino: 2801, peso: 14
fonte: 6624, destino: 8919, peso: 14
fonte: 6666, destino: 1755, peso: 14
fonte: 6667, destino: 9975, peso: 14
fonte: 6683, destino: 7108, peso: 14
fonte: 6683, destino: 2321, peso: 14
fonte: 6686, destino: 7017, peso: 14
fonte: 6726, destino: 7926, peso: 14
fonte: 6865, destino: 7110, peso: 14
fonte: 6879, destino: 9102, peso: 14
fonte: 6879, destino: 9245, peso: 14
fonte: 6882, destino: 11, peso: 14
fonte: 6885, destino: 8089, peso: 14
fonte: 6912, destino: 9645, peso: 14
fonte: 6933, destino: 561, peso: 14
fonte: 6935, destino: 1428, peso: 14
fonte: 6954, destino: 2331, peso: 14
fonte: 6975, destino: 3844, peso: 14
fonte: 6981, destino: 1107, peso: 14
fonte: 6997, destino: 6466, peso: 14
fonte: 7000, destino: 6962, peso: 14
fonte: 7063, destino: 7314, peso: 14
fonte: 7073, destino: 4440, peso: 14
fonte: 7170, destino: 8672, peso: 14
fonte: 7207, destino: 8920, peso: 14
fonte: 7219, destino: 7877, peso: 14
fonte: 7246, destino: 8320, peso: 14
fonte: 7247, destino: 6601, peso: 14
fonte: 7298, destino: 2245, peso: 14
fonte: 7304, destino: 6891, peso: 14
fonte: 7350, destino: 7208, peso: 14
fonte: 7422, destino: 8260, peso: 14
fonte: 7429, destino: 5970, peso: 14
fonte: 7440, destino: 3664, peso: 14
fonte: 7441, destino: 4101, peso: 14
fonte: 7479, destino: 1914, peso: 14
fonte: 7492, destino: 113, peso: 14
fonte: 7530, destino: 9483, peso: 14
fonte: 7548, destino: 9501, peso: 14
fonte: 7560, destino: 6612, peso: 14
fonte: 7592, destino: 6228, peso: 14
fonte: 7600, destino: 7121, peso: 14
fonte: 7610, destino: 1757, peso: 14
fonte: 7624, destino: 5953, peso: 14
fonte: 7648, destino: 8166, peso: 14
fonte: 7649, destino: 7690, peso: 14
fonte: 7661, destino: 6827, peso: 14
fonte: 7738, destino: 4117, peso: 14
fonte: 7739, destino: 6047, peso: 14
fonte: 7747, destino: 437, peso: 14
fonte: 7814, destino: 3548, peso: 14
fonte: 7854, destino: 3255, peso: 14
fonte: 7885, destino: 3074, peso: 14
fonte: 7890, destino: 9528, peso: 14
fonte: 7914, destino: 5604, peso: 14
fonte: 7978, destino: 3903, peso: 14
fonte: 7984, destino: 6706, peso: 14
fonte: 7985, destino: 4225, peso: 14
fonte: 7991, destino: 271, peso: 14
fonte: 7999, destino: 890, peso: 14
fonte: 8050, destino: 6040, peso: 14
fonte: 8107, destino: 175, peso: 14
fonte: 8125, destino: 9680, peso: 14
fonte: 8174, destino: 7826, peso: 14
fonte: 8174, destino: 8034, peso: 14
fonte: 8201, destino: 8900, peso: 14
fonte: 8233, destino: 1845, peso: 14
fonte: 8248, destino: 5252, peso: 14
fonte: 8296, destino: 2272, peso: 14
fonte: 8301, destino: 9007, peso: 14
fonte: 8339, destino: 4619, peso: 14
fonte: 8377, destino: 2010, peso: 14
fonte: 8383, destino: 5565, peso: 14
fonte: 8390, destino: 9767, peso: 14
fonte: 8452, destino: 6327, peso: 14
fonte: 8459, destino: 4071, peso: 14
fonte: 8481, destino: 8533, peso: 14
fonte: 8502, destino: 45, peso: 14
fonte: 8509, destino: 8545, peso: 14
fonte: 8545, destino: 9702, peso: 14
fonte: 8567, destino: 5672, peso: 14
fonte: 8583, destino: 6580, peso: 14
fonte: 8591, destino: 8606, peso: 14
fonte: 8595, destino: 1427, peso: 14
fonte: 8615, destino: 9516, peso: 14
fonte: 8639, destino: 1827, peso: 14
fonte: 8678, destino: 5987, peso: 14
fonte: 8709, destino: 179, peso: 14
fonte: 8730, destino: 6860, peso: 14
fonte: 8803, destino: 5139, peso: 14
fonte: 8839, destino: 2598, peso: 14
fonte: 8865, destino: 3886, peso: 14
fonte: 8929, destino: 4644, peso: 14
fonte: 8951, destino: 8862, peso: 14
fonte: 8963, destino: 2600, peso: 14
fonte: 9057, destino: 226, peso: 14
fonte: 9060, destino: 8830, peso: 14
fonte: 9090, destino: 2982, peso: 14
fonte: 9100, destino: 9381, peso: 14
fonte: 9144, destino: 5568, peso: 14
fonte: 9193, destino: 4939, peso: 14
fonte: 9222, destino: 564, peso: 14
fonte: 9233, destino: 4509, peso: 14
fonte: 9240, destino: 8142, peso: 14
fonte: 9242, destino: 6749, peso: 14
fonte: 9300, destino: 2727, peso: 14
fonte: 9310, destino: 5968, peso: 14
fonte: 9322, destino: 6865, peso: 14
fonte: 9332, destino: 4441, peso: 14
fonte: 9351, destino: 7748, peso: 14
fonte: 9439, destino: 3964, peso: 14
fonte: 9462, destino: 9132, peso: 14
fonte: 9511, destino: 127, peso: 14
fonte: 9526, destino: 6617, peso: 14
fonte: 9539, destino: 2002, peso: 14
fonte: 9572, destino: 4322, peso: 14
fonte: 9693, destino: 553, peso: 14
fonte: 9736, destino: 8796, peso: 14
fonte: 9807, destino: 8105, peso: 14
fonte: 9823, destino: 6605, peso: 14
fonte: 9908, destino: 6023, peso: 14
fonte: 5, destino: 5851, peso: 15
fonte: 35, destino: 2547, peso: 15
fonte: 61, destino: 221, peso: 15
fonte: 118, destino: 6066, peso: 15
fonte: 142, destino: 5473, peso: 15
fonte: 159, destino: 3173, peso: 15
fonte: 185, destino: 2387, peso: 15
fonte: 206, destino: 9025, peso: 15
fonte: 214, destino: 4007, peso: 15
fonte: 224, destino: 3147, peso: 15
fonte: 328, destino: 8024, peso: 15
fonte: 329, destino: 2256, peso: 15
fonte: 364, destino: 1098, peso: 15
fonte: 380, destino: 1934, peso: 15
fonte: 411, destino: 6636, peso: 15
fonte: 413, destino: 7151, peso: 15
fonte: 428, destino: 3967, peso: 15
fonte: 435, destino: 8651, peso: 15
fonte: 547, destino: 2755, peso: 15
fonte: 562, destino: 800, peso: 15
fonte: 580, destino: 5362, peso: 15
fonte: 656, destino: 4435, peso: 15
fonte: 663, destino: 1049, peso: 15
fonte: 718, destino: 2233, peso: 15
fonte: 729, destino: 3212, peso: 15
fonte: 762, destino: 3428, peso: 15
fonte: 772, destino: 2112, peso: 15
fonte: 934, destino: 7201, peso: 15
fonte: 958, destino: 3392, peso: 15
fonte: 975, destino: 159, peso: 15
fonte: 999, destino: 5310, peso: 15
fonte: 1005, destino: 8296, peso: 15
fonte: 1021, destino: 5237, peso: 15
fonte: 1025, destino: 4648, peso: 15
fonte: 1111, destino: 6814, peso: 15
fonte: 1134, destino: 3428, peso: 15
fonte: 1145, destino: 2450, peso: 15
fonte: 1156, destino: 3333, peso: 15
fonte: 1173, destino: 9748, peso: 15
fonte: 1219, destino: 4383, peso: 15
fonte: 1245, destino: 2839, peso: 15
fonte: 1259, destino: 3526, peso: 15
fonte: 1279, destino: 7418, peso: 15
fonte: 1312, destino: 9398, peso: 15
fonte: 1345, destino: 7821, peso: 15
fonte: 1373, destino: 4813, peso: 15
fonte: 1401, destino: 2205, peso: 15
fonte: 1488, destino: 6961, peso: 15
fonte: 1530, destino: 5363, peso: 15
fonte: 1556, destino: 6407, peso: 15
fonte: 1559, destino: 5896, peso: 15
fonte: 1566, destino: 2040, peso: 15
fonte: 1577, destino: 1925, peso: 15
fonte: 1648, destino: 8613, peso: 15
fonte: 1657, destino: 361, peso: 15
fonte: 1684, destino: 2412, peso: 15
fonte: 1684, destino: 4979, peso: 15
fonte: 1709, destino: 6869, peso: 15
fonte: 1724, destino: 8185, peso: 15
fonte: 1743, destino: 9759, peso: 15
fonte: 1763, destino: 7277, peso: 15
fonte: 1783, destino: 9889, peso: 15
fonte: 1790, destino: 8066, peso: 15
fonte: 1991, destino: 2822, peso: 15
fonte: 2063, destino: 6305, peso: 15
fonte: 2083, destino: 6272, peso: 15
fonte: 2271, destino: 808, peso: 15
fonte: 2272, destino: 4955, peso: 15
fonte: 2329, destino: 2703, peso: 15
fonte: 2340, destino: 9707, peso: 15
fonte: 2383, destino: 91, peso: 15
fonte: 2387, destino: 5418, peso: 15
fonte: 2420, destino: 3568, peso: 15
fonte: 2453, destino: 8686, peso: 15
fonte: 2491, destino: 1112, peso: 15
fonte: 2500, destino: 6020, peso: 15
fonte: 2606, destino: 9354, peso: 15
fonte: 2655, destino: 6595, peso: 15
fonte: 2722, destino: 6111, peso: 15
fonte: 2728, destino: 9098, peso: 15
fonte: 2763, destino: 3438, peso: 15
fonte: 2792, destino: 1910, peso: 15
fonte: 2798, destino: 7614, peso: 15
fonte: 2821, destino: 7365, peso: 15
fonte: 2828, destino: 8635, peso: 15
fonte: 2833, destino: 5010, peso: 15
fonte: 2851, destino: 4718, peso: 15
fonte: 2941, destino: 5677, peso: 15
fonte: 2978, destino: 9961, peso: 15
fonte: 2991, destino: 72, peso: 15
fonte: 3006, destino: 9866, peso: 15
fonte: 3008, destino: 7252, peso: 15
fonte: 3102, destino: 9308, peso: 15
fonte: 3107, destino: 2793, peso: 15
fonte: 3266, destino: 7188, peso: 15
fonte: 3313, destino: 5780, peso: 15
fonte: 3370, destino: 8047, peso: 15
fonte: 3374, destino: 8495, peso: 15
fonte: 3440, destino: 9159, peso: 15
fonte: 3458, destino: 1309, peso: 15
fonte: 3472, destino: 261, peso: 15
fonte: 3476, destino: 7442, peso: 15
fonte: 3481, destino: 6835, peso: 15
fonte: 3510, destino: 4019, peso: 15
fonte: 3611, destino: 1199, peso: 15
fonte: 3669, destino: 5867, peso: 15
fonte: 3673, destino: 4400, peso: 15
fonte: 3731, destino: 4822, peso: 15
fonte: 3749, destino: 8504, peso: 15
fonte: 3753, destino: 5509, peso: 15
fonte: 3842, destino: 1735, peso: 15
fonte: 3866, destino: 2057, peso: 15
fonte: 3899, destino: 7853, peso: 15
fonte: 4004, destino: 4607, peso: 15
fonte: 4025, destino: 781, peso: 15
fonte: 4181, destino: 1431, peso: 15
fonte: 4219, destino: 8135, peso: 15
fonte: 4285, destino: 5399, peso: 15
fonte: 4298, destino: 548, peso: 15
fonte: 4306, destino: 9165, peso: 15
fonte: 4343, destino: 5622, peso: 15
fonte: 4354, destino: 6966, peso: 15
fonte: 4360, destino: 3921, peso: 15
fonte: 4387, destino: 4853, peso: 15
fonte: 4405, destino: 9514, peso: 15
fonte: 4413, destino: 2512, peso: 15
fonte: 4417, destino: 2142, peso: 15
fonte: 4422, destino: 3434, peso: 15
fonte: 4516, destino: 6769, peso: 15
fonte: 4519, destino: 5745, peso: 15
fonte: 4523, destino: 6720, peso: 15
fonte: 4532, destino: 3533, peso: 15
fonte: 4558, destino: 2763, peso: 15
fonte: 4601, destino: 324, peso: 15
fonte: 4670, destino: 315, peso: 15
fonte: 4673, destino: 9144, peso: 15
fonte: 4705, destino: 9697, peso: 15
fonte: 4730, destino: 6662, peso: 15
fonte: 4732, destino: 6245, peso: 15
fonte: 4759, destino: 5323, peso: 15
fonte: 4768, destino: 9885, peso: 15
fonte: 4807, destino: 181, peso: 15
fonte: 4887, destino: 4809, peso: 15
fonte: 4905, destino: 6940, peso: 15
fonte: 4914, destino: 4208, peso: 15
fonte: 4965, destino: 1501, peso: 15
fonte: 4991, destino: 3609, peso: 15
fonte: 4992, destino: 1317, peso: 15
fonte: 5017, destino: 7638, peso: 15
fonte: 5023, destino: 9666, peso: 15
fonte: 5035, destino: 1142, peso: 15
fonte: 5074, destino: 3285, peso: 15
fonte: 5167, destino: 3110, peso: 15
fonte: 5185, destino: 5730, peso: 15
fonte: 5225, destino: 6472, peso: 15
fonte: 5234, destino: 7817, peso: 15
fonte: 5252, destino: 4264, peso: 15
fonte: 5281, destino: 8451, peso: 15
fonte: 5306, destino: 6346, peso: 15
fonte: 5334, destino: 2781, peso: 15
fonte: 5344, destino: 646, peso: 15
fonte: 5348, destino: 5621, peso: 15
fonte: 5393, destino: 399, peso: 15
fonte: 5395, destino: 339, peso: 15
fonte: 5457, destino: 2658, peso: 15
fonte: 5472, destino: 1794, peso: 15
fonte: 5481, destino: 3231, peso: 15
fonte: 5505, destino: 4763, peso: 15
fonte: 5612, destino: 1493, peso: 15
fonte: 5615, destino: 2605, peso: 15
fonte: 5651, destino: 8164, peso: 15
fonte: 5716, destino: 9161, peso: 15
fonte: 5746, destino: 5812, peso: 15
fonte: 5789, destino: 7140, peso: 15
fonte: 5833, destino: 8927, peso: 15
fonte: 5866, destino: 3692, peso: 15
fonte: 5866, destino: 6308, peso: 15
fonte: 5943, destino: 8266, peso: 15
fonte: 5968, destino: 6291, peso: 15
fonte: 6013, destino: 6576, peso: 15
fonte: 6091, destino: 9164, peso: 15
fonte: 6221, destino: 7768, peso: 15
fonte: 6234, destino: 6738, peso: 15
fonte: 6299, destino: 8007, peso: 15
fonte: 6362, destino: 5458, peso: 15
fonte: 6384, destino: 5280, peso: 15
fonte: 6419, destino: 3356, peso: 15
fonte: 6525, destino: 5987, peso: 15
fonte: 6527, destino: 9717, peso: 15
fonte: 6540, destino: 4223, peso: 15
fonte: 6551, destino: 8560, peso: 15
fonte: 6574, destino: 6175, peso: 15
fonte: 6586, destino: 974, peso: 15
fonte: 6587, destino: 7441, peso: 15
fonte: 6610, destino: 1877, peso: 15
fonte: 6612, destino: 9170, peso: 15
fonte: 6661, destino: 9976, peso: 15
fonte: 6670, destino: 5755, peso: 15
fonte: 6712, destino: 2880, peso: 15
fonte: 6724, destino: 5866, peso: 15
fonte: 6728, destino: 1097, peso: 15
fonte: 6762, destino: 6850, peso: 15
fonte: 6802, destino: 6043, peso: 15
fonte: 6821, destino: 1976, peso: 15
fonte: 6949, destino: 6938, peso: 15
fonte: 6988, destino: 498, peso: 15
fonte: 6996, destino: 8442, peso: 15
fonte: 7006, destino: 5389, peso: 15
fonte: 7019, destino: 4372, peso: 15
fonte: 7025, destino: 584, peso: 15
fonte: 7033, destino: 2330, peso: 15
fonte: 7038, destino: 8324, peso: 15
fonte: 7073, destino: 1912, peso: 15
fonte: 7074, destino: 9497, peso: 15
fonte: 7077, destino: 5274, peso: 15
fonte: 7107, destino: 2513, peso: 15
fonte: 7123, destino: 7175, peso: 15
fonte: 7134, destino: 4391, peso: 15
fonte: 7150, destino: 2121, peso: 15
fonte: 7165, destino: 7191, peso: 15
fonte: 7170, destino: 3412, peso: 15
fonte: 7191, destino: 470, peso: 15
fonte: 7270, destino: 9555, peso: 15
fonte: 7270, destino: 8108, peso: 15
fonte: 7271, destino: 3829, peso: 15
fonte: 7295, destino: 6747, peso: 15
fonte: 7320, destino: 6484, peso: 15
fonte: 7320, destino: 3957, peso: 15
fonte: 7332, destino: 8788, peso: 15
fonte: 7374, destino: 4539, peso: 15
fonte: 7423, destino: 1716, peso: 15
fonte: 7434, destino: 2017, peso: 15
fonte: 7613, destino: 9826, peso: 15
fonte: 7615, destino: 231, peso: 15
fonte: 7685, destino: 7322, peso: 15
fonte: 7717, destino: 2803, peso: 15
fonte: 7727, destino: 3762, peso: 15
fonte: 7769, destino: 5541, peso: 15
fonte: 7886, destino: 5548, peso: 15
fonte: 7939, destino: 7077, peso: 15
fonte: 7997, destino: 7851, peso: 15
fonte: 8020, destino: 4343, peso: 15
fonte: 8028, destino: 2420, peso: 15
fonte: 8071, destino: 8472, peso: 15
fonte: 8092, destino: 6458, peso: 15
fonte: 8143, destino: 2234, peso: 15
fonte: 8180, destino: 4936, peso: 15
fonte: 8186, destino: 9513, peso: 15
fonte: 8300, destino: 3043, peso: 15
fonte: 8305, destino: 9181, peso: 15
fonte: 8306, destino: 9834, peso: 15
fonte: 8315, destino: 6156, peso: 15
